,Unnamed: 0,Author_name,#Followers,Author FollowIndiadiadiag,Account Created,Verified,Location,Tweet,Length,Likes,Language,Retweets,Time,Cleaned,label_predict,py_lib Predictions
1715,2486,king_earthquake,10,86,2020-05-28 07:47:30+00:00,False,Kyiv ,"RT @JavierApophis: ‼️Juramento de tropas #Bielorrusia para unirse a  #UkaineArmy 
#Bielorussie 
#RussiaUkraineWar 
#UkraineInvasion 
#Stand…","[0, 140]",0,es,2,2022-03-26 17:38:15+00:00,juramento de tropas bielorrusia para unirse ukainearmy bielorussie russiaukrainewar ukraineinvasion stand,0,1
1716,2487,The5HbK,554,687,2020-07-09 14:56:44+00:00,False,Everywhere,"#Breaking #JoeBiden Eats Pizza And Calls Putin A ""Butcher"" in #Poland

#Russia #Russian #RussiaUkraineWar
#RussiaUkraineConflict
#RussianUkrainianWar
#RussianArmy #Usa #Usa #Germany #Belarus #UkraineWar
#UkraineUnderAttaсk #EU
#Ukraine️ #UkraineRussia 
👇
https://t.co/ouHZB687qx https://t.co/nOfHjKz0yL","[0, 278]",0,en,0,2022-03-26 17:37:54+00:00,breaking joebiden eats pizza calls putin butcher poland russia russian russiaukrainewar russiaukraineconflict russianukrainianwar russianarmy usa usa germany belarus ukrainewar ukraineunderattak eu ukraine ukrainerussia,0,0
1717,2488,gubad_ibadoglu,2822,129,2012-10-11 10:18:10+00:00,False,"London, UK","After #RussiaUkraineWar, #Ukraine will turn the world's largest steel exporter😀. The General Staff of the Armed Forces of Ukraine announced the losses of #Russia in the war, which lasted from February 24 to March 26. ""575  tanks""
#PutinWarCriminal 
#StandWithUkraine https://t.co/gljFLTUQTt","[0, 266]",22,en,5,2022-03-26 17:37:50+00:00,russiaukrainewar ukraine turn worlds largest steel exporter general staff armed forces ukraine announced losses russia war lasted february march tanks putinwarcriminal standwithukraine,0,0
1718,2489,Internl_Leaks,4640,0,2021-02-16 20:04:26+00:00,False,World,"#Breaking #JoeBiden Eats Pizza And Calls Putin A ""Butcher"" in #Poland

#Russia #Russian #RussiaUkraineWar
#RussiaUkraineConflict
#RussianUkrainianWar
#RussianArmy #Usa #Usa #Germany #Belarus #UkraineWar
#UkraineUnderAttaсk #EU
#Ukraine️ #UkraineRussia 
👇
https://t.co/EEcRlcBYpz https://t.co/8EcTkYbbaJ","[0, 278]",0,en,1,2022-03-26 17:37:40+00:00,breaking joebiden eats pizza calls putin butcher poland russia russian russiaukrainewar russiaukraineconflict russianukrainianwar russianarmy usa usa germany belarus ukrainewar ukraineunderattak eu ukraine ukrainerussia,0,0
1719,2490,Xycocb,424,2971,2008-10-24 18:03:32+00:00,False,"Lisboa, Portugal",#JoeBiden excluded diplomacy as a solution to end the #RussiaUkraineWar,"[0, 71]",0,en,0,2022-03-26 17:37:38+00:00,joebiden excluded diplomacy solution end russiaukrainewar,0,0
1720,2491,erfanyousafzai,4502,1501,2013-01-10 14:38:38+00:00,False,3 Stones frm Sun & evolving ,"well-fortified with concrete structures, continues. In this direction, up to 50 Ukrainian servicemen of the 25th separate airborne brigade were destroyed. 7 long-term firing points and 5 armored objects in protected shelters were suppressed.
#RussiaUkraineWar","[0, 259]",2,en,0,2022-03-26 17:37:28+00:00,wellfortified concrete structures continues direction ukrainian servicemen th separate airborne brigade destroyed longterm firing points armored objects protected shelters suppressed russiaukrainewar,0,1
1721,2492,ErreLui,284,79,2013-04-20 15:02:21+00:00,False,Italy,"#Biden 's speech in #Poland turns out as a bunch of banalities paired with a pretentious and an ambiguous historical recap. I find hard to stand his rhetoric, filled with hypocrisy.
He's succeded already in being even more disgusting than Trump himself.
#RussiaUkraineWar","[0, 271]",0,en,0,2022-03-26 17:37:11+00:00,biden speech poland turns bunch banalities paired pretentious ambiguous historical recap find hard stand rhetoric filled hypocrisy hes succeded already even disgusting trump russiaukrainewar,0,0
1722,2493,scot_tigger,9390,9556,2012-05-04 02:48:00+00:00,False,"Swindon,SewageFascistPlagueUK ","RT @CreatingSociali: Critical Mass Issue 13 wants a negotiated end to the #RussiaUkraineWar
#WriteForPeace
#MarchForPeace
#OrganiseForPeace…","[0, 140]",0,en,2,2022-03-26 17:37:06+00:00,critical mass issue wants negotiated end russiaukrainewar writeforpeace marchforpeace organiseforpeace,0,0
1723,2494,lauriejacobs16,125,1079,2015-01-26 04:39:51+00:00,False,,"@KremlinRussia_E ""reduced the ruble to rubble "" - hahaha #Russia #RussiaUkraineWar","[0, 82]",0,en,0,2022-03-26 17:36:49+00:00,reduced ruble rubble hahaha russia russiaukrainewar,0,0
1724,2496,Internl_Leaks,4640,0,2021-02-16 20:04:26+00:00,False,World,"#Breaking #JoeBiden Eats Pizza And Calls Putin A ""Butcher"" in #Poland

#Russia #Russian #RussiaUkraineWar
#RussiaUkraineConflict
#RussianUkrainianWar
#RussianArmy #Usa #Usa #Germany #Belarus #UkraineWar
#UkraineUnderAttaсk #EU
#Ukraine️ #UkraineRussia 
👇
https://t.co/EEcRlcBYpz","[0, 278]",0,en,0,2022-03-26 17:36:46+00:00,breaking joebiden eats pizza calls putin butcher poland russia russian russiaukrainewar russiaukraineconflict russianukrainianwar russianarmy usa usa germany belarus ukrainewar ukraineunderattak eu ukraine ukrainerussia,0,0
1725,2499,Ikakkeabasi_E_I,3,104,2022-02-24 10:20:42+00:00,False,,"RT @ukrainewar24: ⚡️ BIDEN with a message to #Ukraine: We stand with you. Period.
#RussiaUkraineWar","[0, 99]",0,en,1,2022-03-26 17:36:02+00:00,biden message ukraine stand period russiaukrainewar,0,0
1726,2500,JavierApophis,261,22,2021-06-02 14:02:55+00:00,False,Detras de ti,"‼️Juramento de tropas #Bielorrusia para unirse a  #UkaineArmy 
#Bielorussie 
#RussiaUkraineWar 
#UkraineInvasion 
#StandWithUkraine https://t.co/h9ZCXIP6fZ","[0, 131]",0,es,2,2022-03-26 17:35:53+00:00,juramento de tropas bielorrusia para unirse ukainearmy bielorussie russiaukrainewar ukraineinvasion standwithukraine,0,0
1727,2502,callmeninzo,2,25,2018-01-07 03:02:31+00:00,False,,"@NoLieWithBTC Watch Live stream. https://t.co/EArHKcdXvf  
Russia-Ukraine War Update: Huge Explosions In Lviv, As President Biden Gives Major Speech About War In Ukraine...
#RussiaUkraineWar
#RussianUkrainianWar #Russia #UkraineWar #Ukraine https://t.co/ubPd7XDQaM","[14, 264]",0,en,0,2022-03-26 17:35:15+00:00,watch live stream,1,1
1728,2504,callmeninzo,2,25,2018-01-07 03:02:31+00:00,False,,"@nexta_tv Watch Live stream. https://t.co/EArHKcdXvf  
Russia-Ukraine War Update: Huge Explosions In Lviv, As President Biden Gives Major Speech About War In Ukraine...
#RussiaUkraineWar
#RussianUkrainianWar #Russia #UkraineWar #Ukraine https://t.co/ubPd7XDQaM","[10, 260]",0,en,0,2022-03-26 17:34:04+00:00,watch live stream,1,1
1729,2506,Aniruddhkumar85,301,3529,2020-04-30 13:42:43+00:00,False,Delhi,"RT @IndiaToday: Day 31 of Russia-Ukraine war: Here's what music enthusiasts have to say about the current situation in Ukraine.

#ReporterD…","[0, 140]",0,en,5,2022-03-26 17:33:15+00:00,day russiaukraine war heres music enthusiasts say current situation ukraine reporterd,0,0
1730,2507,UkraineWarClips,55,1,2022-03-12 17:11:01+00:00,False,,"RT @oldmanwithcane: Attack on the Ukrainian air defense system ""Buk"". There were reports that it was an Iskander missile hit, but I'm not s…","[0, 140]",0,en,1,2022-03-26 17:33:10+00:00,attack ukrainian air defense system buk reports iskander missile hit im,0,0
1731,2509,capitaine_jan,3283,3240,2017-09-04 15:58:14+00:00,False,Captiva Island 🌊 ,RT @MarineInsight: Industry Coordinates To Help Ukrainian #Seafarers And Their Families Evacuating Odesa &gt; Check out this article👉https://t…,"[0, 143]",0,en,1,2022-03-26 17:32:40+00:00,industry coordinates help ukrainian seafarers families evacuating odesa gt check article,0,1
1732,2511,benjones1k,831,2422,2016-06-01 03:58:24+00:00,False,US,"RT @ukrainewar24: ⚡️ L'viv mayor Sadovy confirms another missile strike on the city.
#RussiaUkraineWar","[0, 102]",0,en,1,2022-03-26 17:32:31+00:00,lviv mayor sadovy confirms another missile strike city russiaukrainewar,0,0
1733,2512,capitaine_jan,3283,3240,2017-09-04 15:58:14+00:00,False,Captiva Island 🌊 ,RT @MarineInsight: Maritime Grounds In Ukraine: Interview With An Odesa-Based Maritime Lawyer &gt; Check out this article👉https://t.co/efr2tEC…,"[0, 143]",0,en,2,2022-03-26 17:32:08+00:00,maritime grounds ukraine interview odesabased maritime lawyer gt check article,1,0
1734,2514,Xycocb,424,2971,2008-10-24 18:03:32+00:00,False,"Lisboa, Portugal","#JoeBiden ends his tour of #Europe with the guarantee that the #UnitedStates will be on the side of the allies in the event of an attack by #Russia on #NATO territory. However, only time will tell what the American effort will be during the #russiaukrainewar due to the #Midterms","[0, 279]",0,en,0,2022-03-26 17:31:37+00:00,joebiden ends tour europe guarantee unitedstates side allies event attack russia nato territory however time tell american effort russiaukrainewar due midterms,0,0
1735,2517,SabbirA40784074,166,580,2019-08-11 04:30:14+00:00,False,,"I will boost merch by amazon listings
#Listing #boost #Amazon #tshirtdesign #seo #RussiaUkraineWar 
https://t.co/dyBCIC1R0N https://t.co/AFX0lIrTxN","[0, 123]",0,en,0,2022-03-26 17:30:52+00:00,boost merch amazon listings listing boost amazon tshirtdesign seo russiaukrainewar,1,1
1736,2520,RD1054,6339,6431,2018-11-29 23:57:28+00:00,False,,"RT @SznnWtch: Right makes Might!!!
#Ukraine #RussiaUkraineWar #PutinWarCrimes","[0, 77]",0,en,1,2022-03-26 17:30:33+00:00,right makes might ukraine russiaukrainewar putinwarcrimes,0,1
1737,2522,dw504966,2436,2585,2012-03-30 18:36:57+00:00,False,"Quail Run, Fremont, CA 94555",Vladimir Putin is a butcher: US President Joe Biden https://t.co/JRhy0wgrY0 #russiaukrainewar via @oneindia,"[0, 107]",0,en,0,2022-03-26 17:30:20+00:00,vladimir putin butcher us president joe biden,0,0
1738,2523,CesarHjelm,1315,901,2011-08-31 17:31:03+00:00,False,,"RT @iamavikjordan: RF forces 🇷🇺 standard day in #Mariupol
Helping civilians in Russian Controlled areas #RussianUkrainianWar #RussiaUkraine…","[0, 140]",0,en,11,2022-03-26 17:30:15+00:00,rf forces standard day mariupol helping civilians russian controlled areas russianukrainianwar russiaukraine,0,1
1739,2524,livemint,2033916,70,2008-11-27 09:07:38+00:00,True,India,"#RussiaUkraineWar | Ukrainian President #VolodymyrZelenskyy has again appealed to Russia to negotiate an end to the war, but says Ukraine would not agree to give up any of its territory for the sake of peace

https://t.co/afxDVcXPMp","[0, 232]",14,en,3,2022-03-26 17:30:00+00:00,russiaukrainewar ukrainian president volodymyrzelenskyy appealed russia negotiate end war says ukraine would agree give territory sake peace,0,0
1740,2526,turnerwebster,3908,2654,2009-07-08 20:23:15+00:00,False,West London,"At Przemyśl Train Station, near Ukraine border, working with  @RealGaryWebster to deliver vital supplies for the animals from @vivacampaigns Poland. Bumped into news journalist legend  @MelissaBellCNN and her wonderful crew. #RussiaUkraineWar https://t.co/VaQN9LRclB","[0, 242]",31,en,13,2022-03-26 17:29:50+00:00,przemyl train station near ukraine border working deliver vital supplies animals poland bumped news journalist legend wonderful crew russiaukrainewar,1,1
1741,2527,angelx1992,106,357,2015-01-09 18:15:13+00:00,False,San Diego,#gas #GasPrices #fuel #FuelPriceHike #putin #VladimirPutin #trumpturd #MAGAts #russia #ClownCaeRepublicans #FuelPrices #gasolina #combustible #RussiaUkraineWar https://t.co/OmdhnANkGj,"[0, 159]",0,und,0,2022-03-26 17:29:40+00:00,gas gasprices fuel fuelpricehike putin vladimirputin trumpturd magats russia clowncaerepublicans fuelprices gasolina combustible russiaukrainewar,0,0
1742,2529,RkPrajapat_87,18,57,2019-09-09 10:44:03+00:00,False,,RT @HDGquotes: Hare Krishna 🔥 #UkraineRussiaWar #Ukraine #RussiaUkraineWar #prabhupadaquotes #srilaprabhupadaquotes #iskcon #HareKrishna #a…,"[0, 140]",0,hi,9,2022-03-26 17:29:19+00:00,hare krishna ukrainerussiawar ukraine russiaukrainewar prabhupadaquotes srilaprabhupadaquotes iskcon harekrishna,1,0
1743,2531,ukrainewar24,3177,44,2022-02-25 13:14:44+00:00,False,Kyiv - Ukraine ,"⚡️ BIDEN with a message to #Ukraine: We stand with you. Period.
#RussiaUkraineWar","[0, 81]",4,en,1,2022-03-26 17:29:02+00:00,biden message ukraine stand period russiaukrainewar,0,0
1744,2532,Sujataganguly13,11611,1132,2019-03-31 17:59:45+00:00,False,Right here!,"While UKR is getting bombarded every minute , Biden is doing chakbodi in Poland!
#RussiaUkraineWar","[0, 98]",72,en,2,2022-03-26 17:28:42+00:00,ukr getting bombarded every minute biden chakbodi poland russiaukrainewar,0,0
1745,2533,Anshu01x,113,411,2021-05-19 07:54:44+00:00,False,India ,"The wreckage of the Kalibr missile, which was neutralized by #Ukrainian air defense, was found in a field in the Gaisinsky district of the #Vinnytsia region.
#RussiaUkraineWar https://t.co/20R4Nve3u3","[0, 175]",1,en,0,2022-03-26 17:28:22+00:00,wreckage kalibr missile neutralized ukrainian air defense found field gaisinsky district vinnytsia region russiaukrainewar,1,0
1746,2537,MarvinCastilloB,1468,1396,2017-06-29 17:04:16+00:00,False,Panamá,"RT @armyinformcomua: ☠️Total combat losses of 🇷🇺 army for 30 days (24 February-25 March) are following:
#StopRussianAggression #RussianWarC…","[0, 140]",0,en,14,2022-03-26 17:27:41+00:00,total combat losses army days february march following stoprussianaggression russianwarc,0,0
1747,2541,prime_scoop,343,71,2022-01-26 10:22:08+00:00,False,,"Russia-Ukraine War Update: Huge Explosions In Lviv, As President Biden Gives Major Speech About War In Ukraine...
#RussiaUkraineWar
#RussianUkrainianWar #Russia #UkraineWar #Ukraine https://t.co/VjgU7B3zw0","[0, 181]",3,en,0,2022-03-26 17:26:12+00:00,russiaukraine war update huge explosions lviv president biden gives major speech war ukraine russiaukrainewar russianukrainianwar russia ukrainewar ukraine,0,0
1748,2543,WandaG549,37,60,2021-08-22 08:57:53+00:00,False,"Washington, DC","RT @BrokersView: Dominic Poynter, marketing director of @Axiory , sat down with us to discuss further development in the company and the re…","[0, 140]",0,en,40,2022-03-26 17:25:26+00:00,dominic poynter marketing director sat us discuss development company,0,0
1749,2545,BruceRogan2,108,531,2020-06-01 21:31:57+00:00,False,,"RT @realEmperorPooh: 2:
and the Western country continue helping Ukraine to fight with Russia. Putin had been forced to fight to protect Ru…","[0, 140]",0,en,10,2022-03-26 17:24:38+00:00,western country continue helping ukraine fight russia putin forced fight protect ru,0,1
1750,2546,devrajcsp,98,786,2012-12-16 17:07:42+00:00,False,Aryavart 🚩,"@ssingapuri 😜🤣 Panuti.

@BDUTT one request, please meet @ZelenskyyUa and @POTUS

#RussianUkrainianWar 

This is the only way to end the #RussiaUkraineWar 

😜","[12, 157]",2,en,0,2022-03-26 17:24:37+00:00,panuti one request please meet russianukrainianwar way end russiaukrainewar,1,0
1751,2548,b_keyser,608,695,2011-09-21 01:12:52+00:00,False,"Westminster, Maryland",If anyone thought there were serious people dealing with the #RussiaUkraineWar this photo puts that notion to rest. https://t.co/gjl8u2ihD0,"[0, 115]",0,en,0,2022-03-26 17:24:20+00:00,anyone thought serious people dealing russiaukrainewar photo puts notion rest,0,0
1752,2549,CursedSader,25,201,2017-01-15 03:13:07+00:00,False,Villedor-City of the Half-Dead,"WAIT!!! There's been a slaughter here!
https://t.co/WyNLVt3UMo
@otepofficial 

#RussiaUkraineWar","[0, 96]",0,en,0,2022-03-26 17:24:14+00:00,wait theres slaughter,1,0
1753,2551,rhani32,199,867,2009-05-03 05:42:06+00:00,False,USA,"RT @tackingcaleuche: Meanwhile, in Ukraine...

Nazi beating up a group of Roma women, with his dildo.
#Ukraine️ #Russia #UkraineRussiaWar #…","[0, 140]",0,en,3,2022-03-26 17:23:56+00:00,meanwhile ukraine nazi beating group roma women dildo ukraine russia ukrainerussiawar,0,0
1754,2553,Chaiti,33461,2944,2009-02-15 07:52:33+00:00,True,"Mumbai, India and India","RT @IndiaToday: Multiple rockets fired in Lviv.

#Russia #ukraine #Lviv #News #RussiaUkraineWar @Chaiti https://t.co/hFGCzjr6kf","[0, 127]",0,en,4,2022-03-26 17:23:47+00:00,multiple rockets fired lviv russia ukraine lviv news russiaukrainewar,0,0
1755,2554,Chaiti,33461,2944,2009-02-15 07:52:33+00:00,True,"Mumbai, India and India","RT @IndiaToday: Multiple air raid sirens across Lviv. India Today's @gauravcsawant brings you the details.

#Russia #Ukraine #Lviv #News #R…","[0, 140]",0,en,8,2022-03-26 17:23:43+00:00,multiple air raid sirens across lviv india todays brings details russia ukraine lviv news r,0,1
1756,2555,EmpireinWinter,305,689,2020-03-14 17:25:00+00:00,False,,"RT @ThePolemicist_: So, *acc to Pentagon analysts*, 1)Russia is NOT bombing indiscriminately but being careful. (US dropped more bombs in *…","[0, 140]",0,en,5,2022-03-26 17:23:38+00:00,acc pentagon analysts russia bombing indiscriminately careful us dropped bombs,0,0
1757,2557,Christo36292542,3164,0,2019-04-16 19:50:23+00:00,False,,"RT @i_montaigneEN: [#Ukraine 🇺🇦] Which way out ? 

@MrjDuclos considers the scenarios for the #RussiaUkraineWar. ⤵️

 https://t.co/XklNNlt2…","[0, 140]",0,en,7,2022-03-26 17:23:25+00:00,ukraine way considers scenarios russiaukrainewar,0,0
1758,2558,AlljobsGov,2,0,2022-01-31 05:34:22+00:00,False,India,"Ukraine-Russia Ukraine #UkraineUnderAttaсk #UkraineKrieg Russia and Ukraine #Ucrania #Ukraina #UkraineRussianWar #ยูเครน #UkraineUnderAttack #PutinWarCrimes  #Ukraine #war footage #warnews #warupdates #warlive #RussiaUkraineWar 
Kindly see the video https://t.co/seS562xinx","[0, 249]",0,en,0,2022-03-26 17:22:42+00:00,ukrainerussia ukraine ukraineunderattak ukrainekrieg russia ukraine ucrania ukraina ukrainerussianwar ukraineunderattack putinwarcrimes ukraine war footage warnews warupdates warlive russiaukrainewar kindly see video,0,0
